2021/10/26,15:13:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:14,stop,0000/00/00,00:00:00
2021/10/26,15:13:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:14,stop,0000/00/00,00:00:00
2021/10/26,15:13:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:14,stop,0000/00/00,00:00:00
2021/10/26,15:13:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:14,stop,0000/00/00,00:00:00
2021/10/26,15:13:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:14,stop,0000/00/00,00:00:00
2021/10/26,15:13:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:15,stop,0000/00/00,00:00:00
2021/10/26,15:13:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:15,stop,0000/00/00,00:00:00
2021/10/26,15:13:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:15,stop,0000/00/00,00:00:00
2021/10/26,15:13:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:15,stop,0000/00/00,00:00:00
2021/10/26,15:13:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:15,stop,0000/00/00,00:00:00
2021/10/26,15:13:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:16,stop,0000/00/00,00:00:00
2021/10/26,15:13:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:16,stop,0000/00/00,00:00:00
2021/10/26,15:13:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:16,stop,0000/00/00,00:00:00
2021/10/26,15:13:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:16,stop,0000/00/00,00:00:00
2021/10/26,15:13:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:16,stop,0000/00/00,00:00:00
2021/10/26,15:13:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:19,stop,0000/00/00,00:00:00
2021/10/26,15:13:22,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:22,stop,0000/00/00,00:00:00
2021/10/26,15:13:22,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:22,stop,0000/00/00,00:00:00
2021/10/26,15:13:23,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:23,stop,0000/00/00,00:00:00
2021/10/26,15:13:23,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:23,stop,0000/00/00,00:00:00
2021/10/26,15:13:23,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:23,stop,0000/00/00,00:00:00
2021/10/26,15:13:23,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:23,stop,0000/00/00,00:00:00
2021/10/26,15:13:23,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:23,stop,0000/00/00,00:00:00
2021/10/26,15:13:23,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:24,stop,0000/00/00,00:00:00
2021/10/26,15:13:24,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:24,stop,0000/00/00,00:00:00
2021/10/26,15:13:24,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:24,stop,0000/00/00,00:00:00
2021/10/26,15:13:24,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:24,stop,0000/00/00,00:00:00
2021/10/26,15:13:24,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:24,stop,0000/00/00,00:00:00
2021/10/26,15:13:24,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:24,stop,0000/00/00,00:00:00
2021/10/26,15:13:25,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:25,stop,0000/00/00,00:00:00
2021/10/26,15:13:25,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:25,stop,0000/00/00,00:00:00
2021/10/26,15:13:25,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:25,stop,0000/00/00,00:00:00
2021/10/26,15:13:25,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:25,stop,0000/00/00,00:00:00
2021/10/26,15:13:25,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:25,stop,0000/00/00,00:00:00
2021/10/26,15:13:26,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:26,stop,0000/00/00,00:00:00
2021/10/26,15:13:26,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:26,stop,0000/00/00,00:00:00
2021/10/26,15:13:26,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:26,stop,0000/00/00,00:00:00
2021/10/26,15:13:26,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:26,stop,0000/00/00,00:00:00
2021/10/26,15:13:26,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:26,stop,0000/00/00,00:00:00
2021/10/26,15:13:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:27,stop,0000/00/00,00:00:00
2021/10/26,15:13:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:27,stop,0000/00/00,00:00:00
2021/10/26,15:13:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:27,stop,0000/00/00,00:00:00
2021/10/26,15:13:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:27,stop,0000/00/00,00:00:00
2021/10/26,15:13:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:27,stop,0000/00/00,00:00:00
2021/10/26,15:13:28,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:28,stop,0000/00/00,00:00:00
2021/10/26,15:13:28,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:28,stop,0000/00/00,00:00:00
2021/10/26,15:13:28,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:28,stop,0000/00/00,00:00:00
2021/10/26,15:13:28,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:28,stop,0000/00/00,00:00:00
2021/10/26,15:13:28,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:28,stop,0000/00/00,00:00:00
2021/10/26,15:13:28,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:29,stop,0000/00/00,00:00:00
2021/10/26,15:13:29,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:29,stop,0000/00/00,00:00:00
2021/10/26,15:13:29,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:29,stop,0000/00/00,00:00:00
2021/10/26,15:13:29,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:29,stop,0000/00/00,00:00:00
2021/10/26,15:13:29,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:29,stop,0000/00/00,00:00:00
2021/10/26,15:13:29,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:30,stop,0000/00/00,00:00:00
2021/10/26,15:13:30,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:30,stop,0000/00/00,00:00:00
2021/10/26,15:13:30,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:30,stop,0000/00/00,00:00:00
2021/10/26,15:13:30,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:30,stop,0000/00/00,00:00:00
2021/10/26,15:13:30,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:30,stop,0000/00/00,00:00:00
2021/10/26,15:13:30,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:30,stop,0000/00/00,00:00:00
2021/10/26,15:13:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:31,stop,0000/00/00,00:00:00
2021/10/26,15:13:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:31,stop,0000/00/00,00:00:00
2021/10/26,15:13:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:31,stop,0000/00/00,00:00:00
2021/10/26,15:13:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:31,stop,0000/00/00,00:00:00
2021/10/26,15:13:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:31,stop,0000/00/00,00:00:00
2021/10/26,15:13:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:32,stop,0000/00/00,00:00:00
2021/10/26,15:13:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:32,stop,0000/00/00,00:00:00
2021/10/26,15:13:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:32,stop,0000/00/00,00:00:00
2021/10/26,15:13:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:32,stop,0000/00/00,00:00:00
2021/10/26,15:13:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:33,stop,0000/00/00,00:00:00
2021/10/26,15:13:33,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:33,stop,0000/00/00,00:00:00
2021/10/26,15:13:33,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:33,stop,0000/00/00,00:00:00
2021/10/26,15:13:33,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:33,stop,0000/00/00,00:00:00
2021/10/26,15:13:33,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:33,stop,0000/00/00,00:00:00
2021/10/26,15:13:33,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:34,stop,0000/00/00,00:00:00
2021/10/26,15:13:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:34,stop,0000/00/00,00:00:00
2021/10/26,15:13:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:34,stop,0000/00/00,00:00:00
2021/10/26,15:13:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:34,stop,0000/00/00,00:00:00
2021/10/26,15:13:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:34,stop,0000/00/00,00:00:00
2021/10/26,15:13:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:35,stop,0000/00/00,00:00:00
2021/10/26,15:13:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:35,stop,0000/00/00,00:00:00
2021/10/26,15:13:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:35,stop,0000/00/00,00:00:00
2021/10/26,15:13:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:35,stop,0000/00/00,00:00:00
2021/10/26,15:13:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:35,stop,0000/00/00,00:00:00
2021/10/26,15:13:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:36,stop,0000/00/00,00:00:00
2021/10/26,15:13:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:36,stop,0000/00/00,00:00:00
2021/10/26,15:13:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:36,stop,0000/00/00,00:00:00
2021/10/26,15:13:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:36,stop,0000/00/00,00:00:00
2021/10/26,15:13:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:36,stop,0000/00/00,00:00:00
2021/10/26,15:13:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:37,stop,0000/00/00,00:00:00
2021/10/26,15:13:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:37,stop,0000/00/00,00:00:00
2021/10/26,15:13:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:37,stop,0000/00/00,00:00:00
2021/10/26,15:13:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:37,stop,0000/00/00,00:00:00
2021/10/26,15:13:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:37,stop,0000/00/00,00:00:00
2021/10/26,15:13:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:37,stop,0000/00/00,00:00:00
2021/10/26,15:13:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:38,stop,0000/00/00,00:00:00
2021/10/26,15:13:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:38,stop,0000/00/00,00:00:00
2021/10/26,15:13:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:38,stop,0000/00/00,00:00:00
2021/10/26,15:13:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:13:38,stop,0000/00/00,00:00:00
2021/10/26,15:16:10,stop,0000/00/00,00:00:00
2021/10/26,15:16:11,stop,0000/00/00,00:00:00
2021/10/26,15:16:11,stop,0000/00/00,00:00:00
2021/10/26,15:16:11,stop,0000/00/00,00:00:00
2021/10/26,15:16:12,stop,0000/00/00,00:00:00
2021/10/26,15:16:12,stop,0000/00/00,00:00:00
2021/10/26,15:16:12,stop,0000/00/00,00:00:00
2021/10/26,15:16:12,stop,0000/00/00,00:00:00
2021/10/26,15:16:12,stop,0000/00/00,00:00:00
2021/10/26,15:16:12,stop,0000/00/00,00:00:00
2021/10/26,15:16:13,stop,0000/00/00,00:00:00
2021/10/26,15:16:13,stop,0000/00/00,00:00:00
2021/10/26,15:16:13,stop,0000/00/00,00:00:00
2021/10/26,15:16:13,stop,0000/00/00,00:00:00
2021/10/26,15:16:13,stop,0000/00/00,00:00:00
2021/10/26,15:16:14,stop,0000/00/00,00:00:00
2021/10/26,15:16:14,stop,0000/00/00,00:00:00
2021/10/26,15:16:14,stop,0000/00/00,00:00:00
2021/10/26,15:16:14,stop,0000/00/00,00:00:00
2021/10/26,15:16:14,stop,0000/00/00,00:00:00
2021/10/26,15:16:14,stop,0000/00/00,00:00:00
2021/10/26,15:16:15,stop,0000/00/00,00:00:00
2021/10/26,15:16:15,stop,0000/00/00,00:00:00
2021/10/26,15:16:15,stop,0000/00/00,00:00:00
2021/10/26,15:16:15,stop,0000/00/00,00:00:00
2021/10/26,15:16:15,stop,0000/00/00,00:00:00
2021/10/26,15:16:16,stop,0000/00/00,00:00:00
2021/10/26,15:16:16,stop,0000/00/00,00:00:00
2021/10/26,15:16:16,stop,0000/00/00,00:00:00
2021/10/26,15:16:16,stop,0000/00/00,00:00:00
2021/10/26,15:16:16,stop,0000/00/00,00:00:00
2021/10/26,15:16:16,stop,0000/00/00,00:00:00
2021/10/26,15:16:17,stop,0000/00/00,00:00:00
2021/10/26,15:16:17,stop,0000/00/00,00:00:00
2021/10/26,15:16:17,stop,0000/00/00,00:00:00
2021/10/26,15:16:17,stop,0000/00/00,00:00:00
2021/10/26,15:16:17,stop,0000/00/00,00:00:00
2021/10/26,15:16:18,stop,0000/00/00,00:00:00
2021/10/26,15:16:18,stop,0000/00/00,00:00:00
2021/10/26,15:16:18,stop,0000/00/00,00:00:00
2021/10/26,15:16:18,stop,0000/00/00,00:00:00
2021/10/26,15:16:18,stop,0000/00/00,00:00:00
2021/10/26,15:16:19,stop,0000/00/00,00:00:00
2021/10/26,15:16:19,stop,0000/00/00,00:00:00
2021/10/26,15:16:19,stop,0000/00/00,00:00:00
2021/10/26,15:16:19,stop,0000/00/00,00:00:00
2021/10/26,15:16:19,stop,0000/00/00,00:00:00
2021/10/26,15:16:19,stop,0000/00/00,00:00:00
2021/10/26,15:16:20,stop,0000/00/00,00:00:00
2021/10/26,15:16:20,stop,0000/00/00,00:00:00
2021/10/26,15:16:20,stop,0000/00/00,00:00:00
2021/10/26,15:16:20,stop,0000/00/00,00:00:00
2021/10/26,15:16:20,stop,0000/00/00,00:00:00
2021/10/26,15:16:21,stop,0000/00/00,00:00:00
2021/10/26,15:16:21,stop,0000/00/00,00:00:00
2021/10/26,15:16:21,stop,0000/00/00,00:00:00
2021/10/26,15:16:21,stop,0000/00/00,00:00:00
2021/10/26,15:16:22,stop,0000/00/00,00:00:00
2021/10/26,15:16:22,stop,0000/00/00,00:00:00
2021/10/26,15:16:22,stop,0000/00/00,00:00:00
2021/10/26,15:16:22,stop,0000/00/00,00:00:00
2021/10/26,15:16:22,stop,0000/00/00,00:00:00
2021/10/26,15:16:23,stop,0000/00/00,00:00:00
2021/10/26,15:16:23,stop,0000/00/00,00:00:00
2021/10/26,15:16:23,stop,0000/00/00,00:00:00
2021/10/26,15:16:23,stop,0000/00/00,00:00:00
2021/10/26,15:16:23,stop,0000/00/00,00:00:00
2021/10/26,15:16:24,stop,0000/00/00,00:00:00
2021/10/26,15:16:24,stop,0000/00/00,00:00:00
2021/10/26,15:16:24,stop,0000/00/00,00:00:00
2021/10/26,15:16:24,stop,0000/00/00,00:00:00
2021/10/26,15:16:24,stop,0000/00/00,00:00:00
2021/10/26,15:16:25,stop,0000/00/00,00:00:00
2021/10/26,15:16:25,stop,0000/00/00,00:00:00
2021/10/26,15:16:25,stop,0000/00/00,00:00:00
2021/10/26,15:16:25,stop,0000/00/00,00:00:00
2021/10/26,15:16:25,stop,0000/00/00,00:00:00
2021/10/26,15:16:26,stop,0000/00/00,00:00:00
2021/10/26,15:16:26,stop,0000/00/00,00:00:00
2021/10/26,15:16:26,stop,0000/00/00,00:00:00
2021/10/26,15:16:27,stop,0000/00/00,00:00:00
2021/10/26,15:16:27,stop,0000/00/00,00:00:00
2021/10/26,15:16:36,stop_rover,0000/00/00,00:00:00
2021/10/26,15:16:37,stop_rover,0000/00/00,00:00:00
2021/10/26,15:16:37,stop_rover,0000/00/00,00:00:00
2021/10/26,15:16:37,stop_rover,0000/00/00,00:00:00
2021/10/26,15:16:37,stop_rover,0000/00/00,00:00:00
2021/10/26,15:18:50,turn_left,0000/00/00,00:00:00
2021/10/26,15:18:50,stop,0000/00/00,00:00:00
2021/10/26,15:18:51,turn_left,0000/00/00,00:00:00
2021/10/26,15:18:51,stop,0000/00/00,00:00:00
2021/10/26,15:18:51,turn_left,0000/00/00,00:00:00
2021/10/26,15:18:51,stop,0000/00/00,00:00:00
2021/10/26,15:18:59,stop,0000/00/00,00:00:00
2021/10/26,15:19:00,stop,0000/00/00,00:00:00
2021/10/26,15:19:00,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:00,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:00,stop,0000/00/00,00:00:00
2021/10/26,15:19:00,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:00,stop,0000/00/00,00:00:00
2021/10/26,15:19:01,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:01,stop,0000/00/00,00:00:00
2021/10/26,15:19:02,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:02,stop,0000/00/00,00:00:00
2021/10/26,15:19:02,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:02,stop,0000/00/00,00:00:00
2021/10/26,15:19:02,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:02,stop,0000/00/00,00:00:00
2021/10/26,15:19:02,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:03,stop,0000/00/00,00:00:00
2021/10/26,15:19:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:03,stop,0000/00/00,00:00:00
2021/10/26,15:19:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:03,stop,0000/00/00,00:00:00
2021/10/26,15:19:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:03,stop,0000/00/00,00:00:00
2021/10/26,15:19:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:03,stop,0000/00/00,00:00:00
2021/10/26,15:19:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:04,stop,0000/00/00,00:00:00
2021/10/26,15:19:04,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:04,stop,0000/00/00,00:00:00
2021/10/26,15:19:04,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:04,stop,0000/00/00,00:00:00
2021/10/26,15:19:04,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:04,stop,0000/00/00,00:00:00
2021/10/26,15:19:04,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:04,stop,0000/00/00,00:00:00
2021/10/26,15:19:05,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:05,stop,0000/00/00,00:00:00
2021/10/26,15:19:06,turn_left,0000/00/00,00:00:00
2021/10/26,15:19:06,stop,0000/00/00,00:00:00
2021/10/26,15:24:22,stop,0000/00/00,00:00:00
2021/10/26,15:24:22,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:27,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:27,stop,0000/00/00,00:00:00
2021/10/26,15:24:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:28,stop,0000/00/00,00:00:00
2021/10/26,15:24:31,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:31,stop,0000/00/00,00:00:00
2021/10/26,15:24:32,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:32,stop,0000/00/00,00:00:00
2021/10/26,15:24:33,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:33,stop,0000/00/00,00:00:00
2021/10/26,15:24:34,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:34,stop,0000/00/00,00:00:00
2021/10/26,15:24:34,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:34,stop,0000/00/00,00:00:00
2021/10/26,15:24:35,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:35,stop,0000/00/00,00:00:00
2021/10/26,15:24:36,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:36,stop,0000/00/00,00:00:00
2021/10/26,15:24:36,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:36,stop,0000/00/00,00:00:00
2021/10/26,15:24:37,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:37,stop,0000/00/00,00:00:00
2021/10/26,15:24:37,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:37,stop,0000/00/00,00:00:00
2021/10/26,15:24:37,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:37,stop,0000/00/00,00:00:00
2021/10/26,15:24:37,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:38,stop,0000/00/00,00:00:00
2021/10/26,15:24:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:38,stop,0000/00/00,00:00:00
2021/10/26,15:24:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:38,stop,0000/00/00,00:00:00
2021/10/26,15:24:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:38,stop,0000/00/00,00:00:00
2021/10/26,15:24:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:38,stop,0000/00/00,00:00:00
2021/10/26,15:24:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:39,stop,0000/00/00,00:00:00
2021/10/26,15:24:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:39,stop,0000/00/00,00:00:00
2021/10/26,15:24:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:39,stop,0000/00/00,00:00:00
2021/10/26,15:24:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:39,stop,0000/00/00,00:00:00
2021/10/26,15:24:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:40,stop,0000/00/00,00:00:00
2021/10/26,15:24:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:40,stop,0000/00/00,00:00:00
2021/10/26,15:24:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:40,stop,0000/00/00,00:00:00
2021/10/26,15:24:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:40,stop,0000/00/00,00:00:00
2021/10/26,15:24:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:40,stop,0000/00/00,00:00:00
2021/10/26,15:24:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:41,stop,0000/00/00,00:00:00
2021/10/26,15:24:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:41,stop,0000/00/00,00:00:00
2021/10/26,15:24:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:41,stop,0000/00/00,00:00:00
2021/10/26,15:24:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:41,stop,0000/00/00,00:00:00
2021/10/26,15:24:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:24:41,stop,0000/00/00,00:00:00
2021/10/26,15:25:43,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:43,stop,0000/00/00,00:00:00
2021/10/26,15:25:44,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:44,stop,0000/00/00,00:00:00
2021/10/26,15:25:44,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:45,stop,0000/00/00,00:00:00
2021/10/26,15:25:45,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:45,stop,0000/00/00,00:00:00
2021/10/26,15:25:45,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:45,stop,0000/00/00,00:00:00
2021/10/26,15:25:45,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:45,stop,0000/00/00,00:00:00
2021/10/26,15:25:45,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:45,stop,0000/00/00,00:00:00
2021/10/26,15:25:46,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:46,stop,0000/00/00,00:00:00
2021/10/26,15:25:47,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:47,stop,0000/00/00,00:00:00
2021/10/26,15:25:47,move_forward,0000/00/00,00:00:00
2021/10/26,15:25:48,stop,0000/00/00,00:00:00
2021/10/26,15:25:49,move_back,0000/00/00,00:00:00
2021/10/26,15:25:49,stop,0000/00/00,00:00:00
2021/10/26,15:25:50,turn_right,0000/00/00,00:00:00
2021/10/26,15:25:50,stop,0000/00/00,00:00:00
2021/10/26,15:25:50,turn_left,0000/00/00,00:00:00
2021/10/26,15:25:50,stop,0000/00/00,00:00:00
2021/10/26,15:26:20,move_back,0000/00/00,00:00:00
2021/10/26,15:26:20,stop,0000/00/00,00:00:00
2021/10/26,15:26:21,move_back,0000/00/00,00:00:00
2021/10/26,15:26:21,stop,0000/00/00,00:00:00
2021/10/26,15:26:23,move_back,0000/00/00,00:00:00
2021/10/26,15:26:23,stop,0000/00/00,00:00:00
2021/10/26,15:26:29,turn_right,0000/00/00,00:00:00
2021/10/26,15:26:31,stop,0000/00/00,00:00:00
2021/10/26,15:26:32,turn_right,0000/00/00,00:00:00
2021/10/26,15:26:33,stop,0000/00/00,00:00:00
2021/10/26,15:26:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:35,stop,0000/00/00,00:00:00
2021/10/26,15:26:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:36,stop,0000/00/00,00:00:00
2021/10/26,15:26:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:36,stop,0000/00/00,00:00:00
2021/10/26,15:26:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:36,stop,0000/00/00,00:00:00
2021/10/26,15:26:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:36,stop,0000/00/00,00:00:00
2021/10/26,15:26:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:37,stop,0000/00/00,00:00:00
2021/10/26,15:26:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:37,stop,0000/00/00,00:00:00
2021/10/26,15:26:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:37,stop,0000/00/00,00:00:00
2021/10/26,15:26:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:37,stop,0000/00/00,00:00:00
2021/10/26,15:26:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:39,stop,0000/00/00,00:00:00
2021/10/26,15:26:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:39,stop,0000/00/00,00:00:00
2021/10/26,15:26:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:39,stop,0000/00/00,00:00:00
2021/10/26,15:26:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:39,stop,0000/00/00,00:00:00
2021/10/26,15:26:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:39,stop,0000/00/00,00:00:00
2021/10/26,15:26:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:40,stop,0000/00/00,00:00:00
2021/10/26,15:26:40,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:40,stop,0000/00/00,00:00:00
2021/10/26,15:26:40,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:40,stop,0000/00/00,00:00:00
2021/10/26,15:26:40,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:40,stop,0000/00/00,00:00:00
2021/10/26,15:26:40,move_forward,0000/00/00,00:00:00
